label,text
2,"Hace el uso para lo que lo compre superbarato,Estoi muy contento con la ventosa q se pega bien en cristal o madera lisa."
2,Se calienta muy rápido.
1,The first one I received was very used and beat up. But I contacted the company and they were very quick to rectify it. They quickly sent a new one that work perfectly. Good sturdy design retracts nicely.
0,"Можно отметить , что это один из немногих принципов , которые гси может решать сами по себе , без учета организационных ограничений или поддержки со стороны генерального директора ."
0,"Три курса разделили тук в в , Южный нагорье , и основной курс - тук в саммерлин ."
0,Томми узнал в нем ирландского синн иехель .
0,Да смотрю с нетерпением на очень плохое лето и горячее лето
1,This is a nice selfie stick. It works well with my daughters phone. The phone stays on so no worries about falling off.
0,"Я начал довольно тактично , я думал , но я не ушел далеко до того , как она меня перестал ."
0,"Тенденция Индира Ганди к жесткой авторитаризма была отмечена во время в чрезвычайного положения , которое она объявила в 1975 году , назвав ее дисциплинированным демократией , когда она заказала массовые аресты лидеров оппозиции , которые обвинили ее и ее партию в халатности и коррупции ."
1,This floatie is nice but it definitely is NOT compatible with a 20 lb child. Disappointed because we’ve been searching all summer for a floatie for our 22 lb toddler.
1,The reason for the 3 stars is the color. The product seemed to be good quality I just didn't like the pastel colors. I wanted to use them for Christmas but they are more suited for Easter/ Spring decorating which I don't normally do. Will probably send them back even though I have to pay 5.99 for return shipping. I would still recommend them for folks who want pastel lights
